Code_INSEE,latitude,longitude,pop,code_dep
95219,48.98824217,2.256624437,29230,95
34003,43.30912912,3.484479031,29201,34
91691,48.71572107,2.492730203,29097,91
76681,49.41048874,1.095099465,29071,76
69275,45.77172774,4.961427046,28913,69
2722,49.3791743,3.324717585,28888,2
31557,43.57819186,1.335006978,28763,31
95680,49.00844942,2.40385604,28636,95
91201,48.67784138,2.421978019,28595,91
94034,48.7571343,2.326128397,28556,94
84087,44.12891354,4.80987924,28454,84
76575,49.38149444,1.089768929,28331,76
94044,48.74503578,2.489361844,28290,94
76217,49.9222504,1.086811684,28091,76
93047,48.89826167,2.567143548,28006,93
6155,43.5766473,7.058366129,27970,6
44190,47.20310248,-1.499204274,27958,44
92075,48.82152271,2.287394908,27871,92
91286,48.65688961,2.387896479,27571,91
44114,47.27398155,-1.623238985,27438,44
59328,50.6522053,3.024911743,27425,59
67218,48.5200499,7.731295881,27087,67
78517,48.6539052,1.826528719,27043,78
94071,48.76564566,2.53305608,27040,94
91103,48.60251134,2.302162323,27006,91
69149,45.71496655,4.802994538,26994,69
97113,16.2252192,-61.46987767,26919,971
89387,48.1956727,3.297933326,26854,89
77514,48.94199819,2.61700201,26700,77
95607,49.02673162,2.221160672,26607,95
77058,48.83082693,2.722501424,26551,77
95582,48.97177731,2.252995141,26524,95
13063,43.58421341,5.013843486,26433,13
24037,44.85437519,0.486529423,26360,24
34145,43.68204818,4.135664723,26356,34
33529,44.55618231,-1.175308268,26269,33
91223,48.42112823,2.138388817,26251,91
49328,47.26738535,-0.083041059,26154,49
31069,43.64218679,1.378869411,26101,31
95176,48.96822497,2.199213495,26074,95
33119,44.85483257,-0.521018807,26047,33
76322,49.4093798,1.039992622,26034,76
62427,50.40923355,2.958997352,25886,62
64122,43.46958472,-1.553098575,25885,64
44215,47.16037326,-1.470522917,25879,44
33192,44.77094112,-0.616137682,25871,33
78208,48.77815965,1.960498985,25857,78
95277,48.9864903,2.456989963,25853,95
84035,43.85083618,5.036063009,25832,84
97309,4.884371286,-52.27884027,25793,973
61001,48.43181931,0.091540692,25744,61
25388,47.51551698,6.791481474,25726,25
15014,44.92452337,2.441624538,25703,15
83062,43.12632794,6.018981647,25563,83
49301,47.12565604,-0.998341815,25519,49
95203,48.99099402,2.278009255,25498,95
17415,45.74223002,-0.649623036,25412,17
3310,46.13000514,3.424420812,25372,3
91114,48.69643963,2.503947533,25344,91
77083,48.84833117,2.596103255,25230,77
59017,50.69137975,2.879715533,25225,59
92032,48.78973013,2.287234936,25174,92
91692,48.68032148,2.18518955,25165,91
18279,47.23688361,2.079075705,25045,18
62119,50.52889226,2.642423793,24983,62
97304,4.93360677,-52.76633144,24805,973
31395,43.44910778,1.307846794,24762,31
95572,49.04416835,2.128613037,24743,95
92078,48.93640619,2.324489959,24592,92
94043,48.8092201,2.356579652,24513,94
33243,44.91307679,-0.234709332,24432,33
97128,16.25723009,-61.38747301,24430,971
97118,16.17160638,-61.65724435,24412,971
12202,44.35824263,2.567279389,24397,12
94054,48.74293201,2.39468297,24361,94
33162,44.87971524,-0.647899475,24202,33
83144,43.1499152,5.992225389,24114,83
2408,49.56797249,3.620895619,24091,2
97420,-20.94573405,55.59277908,24086,974
27681,49.08797288,1.485012828,24056,27
33069,44.86612983,-0.602121559,24006,33
91421,48.69515318,2.462498818,23943,91
93057,48.90820603,2.502974483,23904,93
39198,47.07554525,5.500624461,23611,39
34108,43.44824589,3.749235224,23485,34
34057,43.63802188,3.91265416,23469,34
49023,47.21259845,-0.983619029,23465,49
17299,45.94323445,-0.972356446,23410,17
93045,48.88192089,2.419667821,23276,93
78358,48.9523369,2.151615949,23204,78
92072,48.82147651,2.210522974,23108,92
52448,48.62801007,4.949235236,23085,52
38169,45.19305025,5.677630665,23049,38
4112,43.83540408,5.791066542,23018,4
56098,47.76919243,-3.32648318,22940,56
33249,44.87659726,-0.519774925,22913,33
59360,50.60835037,3.020660965,22896,59
80001,50.10835829,1.832091702,22895,80
78640,48.78398582,2.197074855,22836,78
68297,47.60165534,7.540618727,22835,68
44047,47.2309985,-1.729290026,22680,44
77390,48.79008554,2.661224158,22643,77
32013,43.65343004,0.57519025,22518,32
45232,47.85469975,1.888238848,22503,45
77468,48.85325535,2.651232274,22500,77
69244,45.76286818,4.755405955,22475,69
51230,49.03700069,3.931446262,22362,51
77152,48.51383387,2.628543743,22318,77
1283,46.26054359,5.653443209,22271,1
97117,16.32045957,-61.37189852,22230,971
59368,50.65488831,3.069637225,22214,59
95424,48.99380356,2.19351793,22186,95
14327,49.20735606,-0.331022626,22150,14
69202,45.73597814,4.793431739,22077,69
95197,48.97126902,2.326162901,22050,95
33199,44.59403612,-1.084274559,22036,33
76498,49.42381347,1.06033289,21997,76
94067,48.84244024,2.419219109,21991,94
62178,50.49031678,2.55205338,21953,62
85047,46.83544167,-1.840366831,21900,85
13071,43.40267912,5.315470941,21897,13
77305,48.38988309,2.961554797,21888,77
94003,48.80588036,2.33351025,21840,94
57480,49.09531991,6.154525995,21788,57
6079,43.53805105,6.918089365,21772,6
52121,48.09801442,5.140700446,21770,52
47323,44.42510929,0.742526168,21690,47
95428,48.99186434,2.321197978,21688,95
78005,48.97179909,2.090038718,21660,78
77122,48.65790863,2.575169163,21657,77
97222,14.67521094,-60.94295188,21627,972
60463,49.27615081,2.464171836,21589,60
59410,50.64324787,3.108767788,21564,59
13002,43.35331457,5.511347672,21546,13
57227,49.19126504,6.892757985,21509,57
13041,43.45260632,5.479638603,21501,13
12145,44.09762522,3.117053841,21482,12
59295,50.72629671,2.538643015,21464,59
91272,48.69882736,2.12788365,21439,91
94077,48.73209146,2.410374201,21411,94
45284,47.91784976,1.972415702,21396,45
91570,48.6320496,2.311702778,21298,91
49092,47.22722685,-0.73018816,21187,49
77243,48.87307019,2.709780813,21139,77
91345,48.6900488,2.302470567,21105,91
45147,47.93892662,1.919891157,21104,45
71153,46.80685392,4.426423012,21057,71
40088,43.7006747,-1.060144298,21044,40
59646,50.67509848,3.128580171,20980,59
92014,48.77990736,2.316430108,20974,92
69204,45.69367773,4.789190285,20971,69
93049,48.86432879,2.510402499,20934,93
95555,48.96897249,2.285180034,20914,95
78362,48.97479394,1.712055718,20844,78
59279,50.77474803,3.126924744,20812,59
77350,48.76356124,2.679625082,20712,77
59155,51.01795413,2.395808326,20708,59
77285,48.53945885,2.629024827,20677,77
69091,45.5816627,4.75726163,20672,69
59271,51.01678746,2.290711434,20635,59
77294,48.97794502,2.612444658,20620,77
78545,48.80657593,2.06592507,20611,78
85146,46.97598009,-1.313645303,20578,85
59163,50.674069,3.154640417,20574,59
57631,49.10881441,7.069431007,20555,57
92022,48.80760836,2.192340611,20524,92
35115,48.35246971,-1.194311772,20505,35
84089,43.68723575,5.520524803,20498,84
78126,48.84694871,2.135191262,20496,78
44026,47.30171918,-1.472772001,20463,44
22113,48.74334967,-3.461597997,20451,22
44020,47.17090617,-1.617397529,20450,44
59172,50.32996607,3.389862336,20415,59
94021,48.766848,2.353066112,20372,94
92071,48.77681637,2.295294145,20359,92
63124,45.742967,3.186875816,20356,63
38563,45.37917208,5.582403107,20332,38
29039,47.896626,-3.907168718,20209,29
6085,43.59614106,7.001294449,20180,6
46042,44.45073709,1.440758378,20159,46
91434,48.65628552,2.350887397,20149,91
21054,47.02551894,4.83767986,20122,21
31157,43.54492112,1.342862238,20100,31
84054,43.91339759,5.056642775,20029,84
44035,47.30356296,-1.560785967,19981,44
91161,48.70776631,2.311112233,19943,91
33075,44.88894694,-0.600427664,19863,33
79049,46.85457557,-0.479375922,19862,79
73011,45.66839873,6.404603386,19830,73
26058,44.96510942,4.894116364,19814,26
67267,48.55448759,7.680938407,19797,67
14366,49.14666285,0.23827484,19755,14
76451,49.46765772,1.081697209,19686,76
94059,48.80601546,2.576198469,19651,94
69199,45.70110506,4.85046367,19500,69
88413,48.29670935,6.938093675,19490,88
97229,14.64492177,-61.10003861,19467,972
31424,43.55759164,1.285858118,19462,31
3190,46.56246411,3.326620402,19444,3
6157,43.73846406,7.101944361,19315,6
67462,48.24811363,7.462248965,19279,67
50502,49.10996242,-1.077556427,19206,50
77053,48.69204903,2.614060605,19161,77
94042,48.81936832,2.470449778,19128,94
35047,48.02617553,-1.748174809,19090,35
97305,4.982384622,-52.50843924,19087,973
83047,43.16352074,6.092683516,19052,83
43157,45.02763667,3.895352291,18947,43
59507,50.6044739,3.091685855,18933,59
84129,44.0145764,4.867405154,18930,84
38553,45.61362895,5.155476734,18891,38
94037,48.81320444,2.344206597,18813,94
69081,45.78214995,4.772168118,18789,69
63300,45.89426678,3.132464697,18733,63
17306,45.63465742,-1.017914034,18638,17
27375,49.22060992,1.153400302,18636,27
16102,45.69623266,-0.335079418,18606,16
35360,48.11408151,-1.193707207,18603,35
56162,47.7325585,-3.441788157,18537,56
59299,50.65480495,3.193056326,18462,59
94011,48.77336201,2.487993105,18424,94
95218,49.02045875,2.101366358,18317,95
38229,45.21235672,5.783549103,18221,38
41194,47.37452263,1.744563854,18206,41
59220,50.59361842,3.072295374,18160,59
49244,47.34298005,-0.869186945,18083,49
30028,44.16224967,4.624773809,18072,30
95598,48.98840779,2.300499783,18061,95
76259,49.75232453,0.395297587,18054,76
78383,48.76983936,1.924040371,18046,78
33167,44.83380946,-0.520646896,18013,33
94019,48.79765029,2.541576301,18011,94
77296,48.62858515,2.596023105,17982,77
54329,48.59202447,6.498103247,17858,54
97129,16.29397793,-61.7100293,17840,971
13026,43.38659064,5.147538226,17809,13
97115,16.24139959,-61.66852992,17774,971
25462,46.91197309,6.38914602,17738,25
62065,50.40390076,2.826587792,17676,62
34129,43.56385941,3.902262229,17674,34
62215,50.4895186,2.948580629,17667,62
49331,47.70166542,-0.863354104,17660,49
91326,48.69187893,2.373936826,17656,91
83023,43.39929419,6.077402443,17652,83
97107,16.05534161,-61.61170075,17628,971
64260,43.36563737,-1.76396662,17621,64
94015,48.83840957,2.523196576,17592,94
92033,48.84501135,2.186650078,17557,92
67043,48.62153161,7.758642825,17520,67
97207,14.57778514,-60.96767044,17504,972
83116,43.45096764,5.859628735,17468,83
78123,48.9455639,2.029137065,17417,78
78165,48.81864066,1.984059555,17378,78
35051,48.1202268,-1.597144473,17316,35
57757,49.35178481,6.201719293,17304,57
93061,48.88467349,2.40542233,17290,93
94004,48.74703599,2.52528049,17286,94
47157,44.50551768,0.172174281,17265,47
71306,46.67625391,4.35409604,17239,71
95323,49.01136251,2.034083179,17225,95
63075,45.77479666,3.061268184,17196,63
83123,43.13828285,5.795888142,17173,83
78335,48.99464382,1.739870485,17112,78
95476,49.06765899,2.063116785,17111,95
39300,46.67447963,5.557332129,17092,39
84092,43.96839035,4.865495908,17018,84
31044,43.61152587,1.504591383,17006,31
74256,45.94681558,6.607110531,16986,74
74081,46.06310886,6.578920801,16976,74
42095,45.37881461,4.288794561,16953,42
14762,48.85124982,-0.889601911,16935,14
33122,44.7237411,-0.72682541,16932,33
44131,47.12239725,-2.051823345,16886,44
37214,47.41856506,0.657856617,16884,37
55545,49.14548319,5.361418213,16877,55
4070,44.09087236,6.235903235,16864,4
53062,47.82900671,-0.738721768,16845,53
78686,48.80240407,2.171512911,16744,78
38193,45.61817332,5.222904239,16717,38
34154,43.59282795,4.004256933,16714,34
22093,48.46844048,-2.49534816,16689,22
45302,47.9498311,1.878096935,16598,45
33003,44.94448977,-0.500579134,16591,33
45285,47.91161412,1.871081447,16570,45
49069,47.32189419,-1.260535819,16468,49
1033,46.10679018,5.832027365,16434,1
8409,49.69705888,4.929850524,16376,8
7010,45.24609024,4.650269473,16359,7
78372,48.86500745,2.091250043,16352,78
6161,43.64925607,7.107284349,16329,6
49307,47.42196453,-0.319673647,16293,49
13077,43.42335188,4.992663223,16290,13
85109,46.86661258,-1.022160862,16266,85
97116,16.32402157,-61.4704177,16223,971
13027,43.88247076,4.839900046,16201,13
44055,47.29097202,-2.353829175,16160,44
97224,14.67641437,-61.04390249,16137,972
76231,49.27679799,0.997154591,16087,76
97210,14.60605647,-60.90571582,16082,972
95563,49.02021648,2.246760442,16076,95
44069,47.33133209,-2.417036588,16042,44
29103,48.4507529,-4.264345382,16025,29
95637,49.02950734,2.024466191,16020,95
38382,45.23266178,5.684101492,16015,38
59526,50.4401001,3.44460708,15997,59
57306,49.33085889,6.066492335,15994,57
78642,48.98720934,1.962765322,15959,78
74225,45.85551267,5.940752874,15944,74
42147,45.60083655,4.071398207,15943,42
9225,43.12348607,1.61523399,15938,9
77186,48.40668565,2.680313964,15903,77
37233,47.38844882,0.738011772,15898,37
56083,47.8075566,-3.269715599,15873,56
54528,48.68654639,5.895084495,15857,54
78481,48.89361705,2.105036359,15792,78
77337,48.84609265,2.619971004,15750,77
74243,46.13936555,6.078811711,15739,74
49218,47.2553954,-1.05160971,15732,49
95199,49.02966557,2.322901037,15685,95
41269,47.80130267,1.061060572,15680,41
91386,48.55862422,2.43753236,15669,91
93013,48.93618475,2.428278556,15660,93
30032,43.77974295,4.593802969,15659,30
78650,48.89386406,2.13039312,15619,78
91471,48.7004094,2.187370512,15554,91
28218,48.4347791,1.452775697,15525,28
13039,43.45568121,4.904521339,15512,13
13108,43.79398853,4.686148492,15508,13
76447,49.54426653,0.190325265,15500,76
59569,50.36775126,3.120712972,15442,59
44172,47.25362313,-1.472898715,15417,44
59648,50.58649282,3.041938036,15372,59
2168,49.05640708,3.381600048,15306,2
63178,45.54555779,3.244993246,15297,63
33056,44.92314927,-0.61226895,15276,33
81099,43.91709688,1.886472138,15245,81
42279,45.49032509,4.250265096,15239,42
29075,48.43070083,-4.396214501,15196,29
57606,49.12845245,6.712335913,15171,57
60612,49.21184559,2.58570626,15128,60
54323,49.52140218,5.766383707,15117,54
78124,48.91193351,2.178382353,15115,78
95539,49.00190336,2.35030689,15102,95
56178,48.07299539,-2.970465929,15092,56
42186,45.5232369,4.610009814,15086,42
72154,47.68938938,-0.064695485,15078,72
37208,47.35715611,0.73754444,15075,37
68376,47.81029882,7.312514073,15065,68
49353,47.45135718,-0.473458788,15056,49
78073,48.80441857,2.019112943,15028,78
59043,50.72742528,2.737991208,15026,59
13015,43.44722966,5.412370561,14984,13
77131,48.81229917,3.091243818,14953,77
70550,47.63204086,6.154845815,14866,70
97228,14.76899027,-61.01690822,14843,972
57206,49.29870063,6.106492658,14829,57
69089,45.73787943,4.75508314,14821,69
78418,48.91722639,2.139926791,14811,78
62765,50.76797817,2.263348815,14782,62
93062,48.89674476,2.51973664,14753,93
83115,43.3564731,6.611727902,14750,83
45208,47.99884277,2.73588922,14738,45
31446,43.54418379,1.477823728,14730,31
49015,47.50571063,-0.600788941,14727,49
29151,48.59967466,-3.8205202,14709,29
22050,48.455771,-2.048161497,14682,22
10323,48.51859397,3.721541515,14623,10
91645,48.75044312,2.251712972,14602,91
55029,48.76422805,5.163464922,14592,55
61169,48.73993191,-0.562509565,14589,61
94069,48.81849214,2.437450134,14560,94
59286,50.60441503,2.987271832,14556,59
95427,48.96991958,2.346075318,14550,95
94074,48.7528724,2.461294796,14538,94
57751,49.16380983,6.157702132,14526,57
97120,16.2386007,-61.53571809,14498,971
44154,47.23800578,-2.151665001,14473,44
22187,48.54417321,-2.770046359,14459,22
54304,48.68220626,6.113586302,14445,54
77258,48.8332806,2.633463632,14388,77
68154,47.7734992,7.360111369,14380,68
76108,49.47176157,1.120226374,14378,76
31113,43.51361667,1.50383757,14377,31
60176,49.23601309,2.896931821,14365,60
95019,48.98582702,2.417143708,14364,95
54431,48.9219828,6.053926907,14357,54
60395,49.24537225,2.135411076,14354,60
83107,43.4285091,6.652128817,14335,83
21166,47.29261367,5.004883535,14323,21
59291,50.24785071,3.919489138,14318,59
77407,48.53909147,2.524997107,14315,77
19272,45.2731517,1.763138757,14314,19
54578,48.66169233,6.128787336,14305,54
1004,45.96084751,5.372925778,14288,1
64483,43.39478869,-1.630990216,14282,64
1354,46.25453933,6.036290735,14274,1
30258,43.65828809,4.407784278,14197,30
56007,47.66770574,-2.990411122,14155,56
82033,44.04903265,1.123481231,14131,82
40279,43.74640831,-1.081279807,14126,40
40046,44.40908011,-1.177361695,14034,40
95487,49.14974417,2.269783932,14029,95
59139,50.1187185,3.419239415,14028,59
68278,47.74958192,7.407240601,14020,68
77307,48.86829189,2.749596818,14017,77
83090,43.13861337,5.853692045,13991,83
29046,48.08065266,-4.327842201,13956,29
35281,48.07556259,-1.724053813,13955,35
79329,46.98286284,-0.199581467,13917,79
64348,43.32121132,-0.401734391,13843,64
13014,43.50364425,5.160613698,13834,13
84019,44.28820164,4.752359563,13830,84
76157,49.43309924,1.013552083,13807,76
77251,48.62599102,2.549947327,13804,77
59367,50.67217751,3.217238256,13797,59
82112,44.12625181,1.09834758,13738,82
26235,44.36069377,4.687151136,13708,26
91235,48.63330487,2.368253088,13708,91
69283,45.66473735,4.949152109,13684,69
60414,49.26326459,2.431357243,13683,60
97404,-21.24942463,55.36679278,13645,974
59508,50.7473507,3.118156062,13560,59
29212,48.37743599,-4.599238919,13558,29
77014,48.41296991,2.73351874,13545,77
25031,47.48116764,6.854939832,13542,25
78242,48.8177985,2.046623354,13518,78
2738,49.65726461,3.299240775,13504,2
62108,50.41415743,1.582296638,13442,62
93079,48.95729765,2.345066337,13433,93
97402,-21.02332819,55.61958461,13416,974
61006,48.73218809,-0.013232259,13401,61
13097,43.61192146,4.857014756,13364,13
77479,48.86978121,2.635659528,13340,77
69019,46.10215615,4.731056897,13336,69
45155,47.71227944,2.665495502,13305,45
45004,47.98671169,2.782175193,13279,45
29189,48.36019321,-4.38292105,13277,29
65286,43.10742973,-0.076806939,13247,65
78015,48.98154544,2.050257469,13236,78
68166,47.78897652,7.322993352,13230,68
64129,43.30452599,-0.39349258,13229,64
71014,46.94553677,4.310600695,13205,71
60471,49.57743433,3.007998062,13197,60
59014,50.37536434,3.511131838,13195,59
69277,45.72972099,5.015903442,13195,69
62643,50.69801585,1.59211376,13178,62
1173,46.34718917,6.046505556,13177,1
31506,43.55907877,1.535137106,13163,31
6152,43.62828833,7.029544767,13162,6
6012,43.74772438,7.422221546,13153,6
85092,46.45631861,-0.793449511,13138,85
91432,48.70270389,2.336142966,13131,91
59421,50.70410163,3.135932151,13020,59
59527,50.6597693,3.046093879,13004,59
67365,48.5471324,7.70760431,12985,67
84080,44.0335256,4.984747665,12979,84
77333,48.25960679,2.711079931,12966,77
6104,43.7638279,7.458736161,12966,6
28088,48.07624573,1.326367286,12949,28
81105,43.75765622,2.001225129,12914,81
40312,43.5367458,-1.465318993,12914,40
6033,43.78503906,7.184141599,12875,6
30351,43.97716736,4.794660407,12848,30
57240,49.15257562,6.797310564,12840,57
53147,48.30746094,-0.614799951,12805,53
57160,49.20911159,6.680828936,12772,57
59152,50.74974204,3.016794774,12749,59
45068,48.01881216,2.735788523,12743,45
